store,type,department,date,weekly_sales,is_holiday,temperature,fuel_price,unemployment
1,A,30,09/03/2010,3485.88,FALSE,2.733.888.889,6.807.717,7.787
1,A,30,10/01/2010,3257.42,FALSE,2.216.111.111,687.640.176,7.838
1,A,30,11/05/2010,2915,FALSE,1.485.555.556,710.358.984,7.838
1,A,30,12/03/2010,2830.96,FALSE,9.594.444.444,715.378.255,7.838
1,A,30,01/07/2011,2785.92,FALSE,9.038.888.889,786.176.398,7.742
1,A,31,02/05/2010,3455.92,FALSE,5.727.777.778,679.450.839,8.106
1,A,31,03/05/2010,2595.8,FALSE,8.055.555.556,693.451.964,8.106
1,A,31,04/02/2010,1601,FALSE,1.681.666.667,718.284.149,7.808
1,A,31,05/07/2010,2117.3,FALSE,2.252.777.778,748.928.121,7.808
1,A,31,06/04/2010,1864.96,FALSE,27.05,714.585.738,7.808
1,A,31,07/02/2010,1581.34,FALSE,2.717.222.222,70.507.554,7.787
1,A,31,08/06/2010,3989.01,FALSE,3.064.444.444,693.980.309,7.787
1,A,31,09/03/2010,2805.56,FALSE,2.733.888.889,6.807.717,7.787
1,A,31,10/01/2010,1915.08,FALSE,2.216.111.111,687.640.176,7.838
1,A,31,11/05/2010,2618.32,FALSE,1.485.555.556,710.358.984,7.838
1,D,31,12/03/2010,3199.9,FALSE,9.594.444.444,715.378.255,7.838
1,A,31,01/07/2011,2149.06,FALSE,9.038.888.889,786.176.398,7.742
1,D,32,02/05/2010,11875.84,FALSE,5.727.777.778,679.450.839,8.106
1,A,32,03/05/2010,9907.51,FALSE,8.055.555.556,693.451.964,8.106
1,A,32,04/02/2010,7648.28,FALSE,1.681.666.667,718.284.149,7.808
1,A,32,05/07/2010,9616.73,FALSE,2.252.777.778,748.928.121,7.808
1,C,32,06/04/2010,8841.86,FALSE,27.05,714.585.738,7.808
1,A,32,07/02/2010,6939.97,FALSE,2.717.222.222,70.507.554,7.787
1,A,32,08/06/2010,5571.23,FALSE,3.064.444.444,693.980.309,7.787
1,A,32,09/03/2010,6516.53,FALSE,2.733.888.889,6.807.717,7.787
1,A,32,10/01/2010,6695.46,FALSE,2.216.111.111,687.640.176,7.838
1,A,32,11/05/2010,5804.88,FALSE,1.485.555.556,710.358.984,7.838
1,A,32,12/03/2010,9755.72,FALSE,9.594.444.444,715.378.255,7.838
1,A,32,01/07/2011,5276.25,FALSE,9.038.888.889,786.176.398,7.742
1,A,33,02/05/2010,8589.77,FALSE,5.727.777.778,679.450.839,8.106
1,A,33,03/05/2010,6214.6,FALSE,8.055.555.556,693.451.964,8.106
1,A,33,04/02/2010,7681.63,FALSE,1.681.666.667,718.284.149,7.808
1,A,33,05/07/2010,5779,FALSE,2.252.777.778,748.928.121,7.808
1,A,33,06/04/2010,7048.49,FALSE,27.05,714.585.738,7.808
1,A,33,07/02/2010,4791.4,FALSE,2.717.222.222,70.507.554,7.787
1,A,33,08/06/2010,9313.16,FALSE,3.064.444.444,693.980.309,7.787
1,A,33,09/03/2010,4049.83,FALSE,2.733.888.889,6.807.717,7.787
1,A,33,10/01/2010,5114.13,FALSE,2.216.111.111,687.640.176,7.838
1,A,33,11/05/2010,7503.79,FALSE,1.485.555.556,710.358.984,7.838
1,A,33,12/03/2010,8736,FALSE,9.594.444.444,715.378.255,7.838
1,A,33,01/07/2011,3835.59,FALSE,9.038.888.889,786.176.398,7.742
1,A,34,02/05/2010,14350.83,FALSE,5.727.777.778,679.450.839,8.106
1,A,34,03/05/2010,12571.5,FALSE,8.055.555.556,693.451.964,8.106
1,A,34,04/02/2010,10282.66,FALSE,1.681.666.667,718.284.149,7.808
1,A,34,05/07/2010,15135.17,FALSE,2.252.777.778,748.928.121,7.808
1,A,34,06/04/2010,16317.32,FALSE,27.05,714.585.738,7.808
1,A,34,07/02/2010,11627.5,FALSE,2.717.222.222,70.507.554,7.787
1,C,34,08/06/2010,9872.5,FALSE,3.064.444.444,693.980.309,7.787
1,A,34,09/03/2010,8629.5,FALSE,2.733.888.889,6.807.717,7.787
1,A,34,10/01/2010,8534.5,FALSE,2.216.111.111,687.640.176,7.838
1,C,34,11/05/2010,12338.25,FALSE,1.485.555.556,710.358.984,7.838
1,A,34,12/03/2010,11624.3,FALSE,9.594.444.444,715.378.255,7.838
1,A,34,01/07/2011,8186.25,FALSE,9.038.888.889,786.176.398,7.742
1,A,35,02/05/2010,2770,FALSE,5.727.777.778,679.450.839,8.106
1,A,35,03/05/2010,2752,FALSE,8.055.555.556,693.451.964,8.106
1,A,35,04/02/2010,2275,FALSE,1.681.666.667,718.284.149,7.808
1,A,35,05/07/2010,3639,FALSE,2.252.777.778,748.928.121,7.808
1,A,35,06/04/2010,3409,FALSE,27.05,714.585.738,7.808
1,A,35,07/02/2010,2799.04,FALSE,2.717.222.222,70.507.554,7.787
1,A,35,08/06/2010,2639,FALSE,3.064.444.444,693.980.309,7.787
1,A,35,09/03/2010,2273,FALSE,2.733.888.889,6.807.717,7.787
1,A,35,10/01/2010,1816,FALSE,2.216.111.111,687.640.176,7.838
1,A,35,11/05/2010,3199,FALSE,1.485.555.556,710.358.984,7.838
1,A,35,12/03/2010,3023,FALSE,9.594.444.444,715.378.255,7.838
1,A,35,01/07/2011,2029.75,FALSE,9.038.888.889,786.176.398,7.742
1,A,36,02/05/2010,120,FALSE,5.727.777.778,679.450.839,8.106
1,A,36,03/05/2010,648,FALSE,8.055.555.556,693.451.964,8.106
1,A,36,04/02/2010,886.5,FALSE,1.681.666.667,718.284.149,7.808
1,A,36,05/07/2010,1455.5,FALSE,2.252.777.778,748.928.121,7.808
1,A,36,06/04/2010,5850,FALSE,27.05,714.585.738,7.808
1,A,36,07/02/2010,2807,FALSE,2.717.222.222,70.507.554,7.787
1,A,36,08/06/2010,1596,FALSE,3.064.444.444,693.980.309,7.787
1,A,36,09/03/2010,591,FALSE,2.733.888.889,6.807.717,7.787
1,A,36,10/01/2010,142,FALSE,2.216.111.111,687.640.176,7.838
1,A,36,11/05/2010,1375,FALSE,1.485.555.556,710.358.984,7.838
1,A,36,12/03/2010,2188,FALSE,9.594.444.444,715.378.255,7.838
1,A,36,01/07/2011,786,FALSE,9.038.888.889,786.176.398,7.742
1,A,37,02/05/2010,3438.16,FALSE,5.727.777.778,679.450.839,8.106
1,A,37,03/05/2010,3647.82,FALSE,8.055.555.556,693.451.964,8.106
1,A,37,04/02/2010,2973.38,FALSE,1.681.666.667,718.284.149,7.808
1,A,37,05/07/2010,3529.85,FALSE,2.252.777.778,748.928.121,7.808
1,A,37,06/04/2010,3145.77,FALSE,27.05,714.585.738,7.808
1,A,37,07/02/2010,2939,FALSE,2.717.222.222,70.507.554,7.787
1,A,37,08/06/2010,2846.27,FALSE,3.064.444.444,693.980.309,7.787
1,A,37,09/03/2010,3198.28,FALSE,2.733.888.889,6.807.717,7.787
1,A,37,10/01/2010,3030.43,FALSE,2.216.111.111,687.640.176,7.838
1,A,37,11/05/2010,2871.57,FALSE,1.485.555.556,710.358.984,7.838
1,A,37,12/03/2010,2475.6,FALSE,9.594.444.444,715.378.255,7.838
1,A,37,01/07/2011,2279.17,FALSE,9.038.888.889,786.176.398,7.742
1,A,38,02/05/2010,115564.35,FALSE,5.727.777.778,679.450.839,8.106
1,A,38,03/05/2010,108282.86,FALSE,8.055.555.556,693.451.964,8.106
1,A,38,04/02/2010,101566.87,FALSE,1.681.666.667,718.284.149,7.808
1,A,38,05/07/2010,107634.21,FALSE,2.252.777.778,748.928.121,7.808
1,A,38,06/04/2010,96137.67,FALSE,27.05,714.585.738,7.808
1,A,38,07/02/2010,100958.25,FALSE,2.717.222.222,70.507.554,7.787
1,A,38,08/06/2010,93809.75,FALSE,3.064.444.444,693.980.309,7.787
1,A,38,09/03/2010,90990.93,FALSE,2.733.888.889,6.807.717,7.787
1,A,38,10/01/2010,112126.81,FALSE,2.216.111.111,687.640.176,7.838
1,A,38,11/05/2010,77547.67,FALSE,1.485.555.556,710.358.984,7.838
1,A,38,12/03/2010,87338.34,FALSE,9.594.444.444,715.378.255,7.838
1,A,38,01/07/2011,85242.8,FALSE,9.038.888.889,786.176.398,7.742
1,A,40,02/05/2010,66780.63,FALSE,5.727.777.778,679.450.839,8.106
1,A,40,03/05/2010,67000.83,FALSE,8.055.555.556,693.451.964,8.106
1,A,40,04/02/2010,62278.04,FALSE,1.681.666.667,718.284.149,7.808
1,A,40,05/07/2010,61099.85,FALSE,2.252.777.778,748.928.121,7.808
1,A,40,06/04/2010,58507.93,FALSE,27.05,714.585.738,7.808
1,A,40,07/02/2010,56751.6,FALSE,2.717.222.222,70.507.554,7.787
1,A,40,08/06/2010,57414.42,FALSE,3.064.444.444,693.980.309,7.787
1,A,40,09/03/2010,60555.12,FALSE,2.733.888.889,6.807.717,7.787
1,A,40,10/01/2010,58625.28,FALSE,2.216.111.111,687.640.176,7.838
1,A,40,11/05/2010,62762.19,FALSE,1.485.555.556,710.358.984,7.838
1,A,40,12/03/2010,63116.31,FALSE,9.594.444.444,715.378.255,7.838
1,A,40,01/07/2011,63517.55,FALSE,9.038.888.889,786.176.398,7.742
1,A,41,02/05/2010,1011.83,FALSE,5.727.777.778,679.450.839,8.106
1,A,41,03/05/2010,1405.96,FALSE,8.055.555.556,693.451.964,8.106
1,A,41,04/02/2010,1450.76,FALSE,1.681.666.667,718.284.149,7.808
1,A,41,05/07/2010,964,FALSE,2.252.777.778,748.928.121,7.808
1,A,41,06/04/2010,736.88,FALSE,27.05,714.585.738,7.808
1,A,41,07/02/2010,556,FALSE,2.717.222.222,70.507.554,7.787
1,A,41,08/06/2010,1044,FALSE,3.064.444.444,693.980.309,7.787
1,A,41,09/03/2010,3767,FALSE,2.733.888.889,6.807.717,7.787
1,A,41,10/01/2010,1521,FALSE,2.216.111.111,687.640.176,7.838
1,A,41,11/05/2010,2228.87,FALSE,1.485.555.556,710.358.984,7.838
1,A,41,12/03/2010,1238,FALSE,9.594.444.444,715.378.255,7.838
1,A,41,01/07/2011,565.75,FALSE,9.038.888.889,786.176.398,7.742
1,A,42,02/05/2010,8366.71,FALSE,5.727.777.778,679.450.839,8.106
1,A,42,03/05/2010,9701.14,FALSE,8.055.555.556,693.451.964,8.106
1,A,42,04/02/2010,9263.75,FALSE,1.681.666.667,718.284.149,7.808
1,A,42,05/07/2010,9415.84,FALSE,2.252.777.778,748.928.121,7.808
1,A,42,06/04/2010,8686.52,FALSE,27.05,714.585.738,7.808
1,A,42,07/02/2010,8204.64,FALSE,2.717.222.222,70.507.554,7.787
1,A,42,08/06/2010,8670.44,FALSE,3.064.444.444,693.980.309,7.787
1,A,42,09/03/2010,9462.86,FALSE,2.733.888.889,6.807.717,7.787
1,A,42,10/01/2010,7578.6,FALSE,2.216.111.111,687.640.176,7.838
1,A,42,11/05/2010,8004.7,FALSE,1.485.555.556,710.358.984,7.838
1,A,42,12/03/2010,7032.59,FALSE,9.594.444.444,715.378.255,7.838
1,A,42,01/07/2011,7935.25,FALSE,9.038.888.889,786.176.398,7.742
1,A,44,02/05/2010,4674.75,FALSE,5.727.777.778,679.450.839,8.106
1,A,44,03/05/2010,4465.33,FALSE,8.055.555.556,693.451.964,8.106
1,A,44,04/02/2010,4216.19,FALSE,1.681.666.667,718.284.149,7.808
1,A,44,05/07/2010,5201.2,FALSE,2.252.777.778,748.928.121,7.808
1,A,44,06/04/2010,4407.29,FALSE,27.05,714.585.738,7.808
1,A,44,07/02/2010,4137.45,FALSE,2.717.222.222,70.507.554,7.787
1,A,44,08/06/2010,5151.43,FALSE,3.064.444.444,693.980.309,7.787
1,A,44,09/03/2010,5213.53,FALSE,2.733.888.889,6.807.717,7.787
1,A,44,10/01/2010,4484.02,FALSE,2.216.111.111,687.640.176,7.838
1,A,44,11/05/2010,4669.76,FALSE,1.485.555.556,710.358.984,7.838
1,A,44,12/03/2010,5773.13,FALSE,9.594.444.444,715.378.255,7.838
1,A,44,01/07/2011,3825.19,FALSE,9.038.888.889,786.176.398,7.742
1,A,45,02/05/2010,37.44,FALSE,5.727.777.778,679.450.839,8.106
1,A,45,03/05/2010,74.35,FALSE,8.055.555.556,693.451.964,8.106
1,A,45,04/02/2010,13.5,FALSE,1.681.666.667,718.284.149,7.808
1,A,45,05/07/2010,2.5,FALSE,2.252.777.778,748.928.121,7.808
1,A,45,06/04/2010,5,FALSE,27.05,714.585.738,7.808
1,A,45,07/02/2010,5,FALSE,2.717.222.222,70.507.554,7.787
1,A,45,09/10/2010,11.47,TRUE,2.593.888.889,677.601.634,7.787
1,A,45,10/01/2010,22.94,FALSE,2.216.111.111,687.640.176,7.838
1,A,45,11/05/2010,10.47,FALSE,1.485.555.556,710.358.984,7.838
1,A,45,12/17/2010,22.94,FALSE,9.911.111.111,757.909.975,7.838
1,A,45,01/07/2011,22.94,FALSE,9.038.888.889,786.176.398,7.742
1,A,45,8/26/2011,35.91,FALSE,3.108.888.889,930.678.579,7.962
1,A,46,02/05/2010,20837.77,FALSE,5.727.777.778,679.450.839,8.106
1,A,46,03/05/2010,20565.45,FALSE,8.055.555.556,693.451.964,8.106
1,A,46,04/02/2010,19053.49,FALSE,1.681.666.667,718.284.149,7.808
1,A,46,05/07/2010,19219.2,FALSE,2.252.777.778,748.928.121,7.808
1,A,46,06/04/2010,22445.36,FALSE,27.05,714.585.738,7.808
1,A,46,07/02/2010,19082.57,FALSE,2.717.222.222,70.507.554,7.787
1,A,46,08/06/2010,19380.82,FALSE,3.064.444.444,693.980.309,7.787
1,A,46,09/03/2010,18797.69,FALSE,2.733.888.889,6.807.717,7.787
1,A,46,10/01/2010,17058.26,FALSE,2.216.111.111,687.640.176,7.838
1,A,46,11/05/2010,18063.45,FALSE,1.485.555.556,710.358.984,7.838
1,A,46,12/03/2010,18473.14,FALSE,9.594.444.444,715.378.255,7.838
1,A,46,01/07/2011,17391.06,FALSE,9.038.888.889,786.176.398,7.742
1,A,47,02/05/2010,70,FALSE,5.727.777.778,679.450.839,8.106
1,A,47,03/12/2010,-698,FALSE,1.432.777.778,704.547.196,8.106
1,A,47,04/09/2010,14,FALSE,1.881.111.111,73.175.693,7.808
1,A,47,10/08/2010,-58,FALSE,1.773.888.889,695.565.342,7.838
1,A,47,11/12/2010,20,FALSE,1.533.888.889,720.661.698,7.838
1,A,47,12/24/2010,89,FALSE,1.129.444.444,762.400.902,7.838
1,A,47,07/08/2011,-198,FALSE,2.990.555.556,919.319.175,7.962
1,A,47,08/05/2011,198,FALSE,3.313.888.889,9.732.103,7.962
1,A,47,06/08/2012,178,FALSE,2.572.222.222,911.922.355,7.143
1,A,47,9/28/2012,224,FALSE,2.448.888.889,9.684.552,6.908
1,A,48,02/05/2010,814,FALSE,5.727.777.778,679.450.839,8.106
1,A,48,03/05/2010,771,FALSE,8.055.555.556,693.451.964,8.106
1,A,48,04/02/2010,247,FALSE,1.681.666.667,718.284.149,7.808
1,A,48,05/07/2010,274,FALSE,2.252.777.778,748.928.121,7.808
1,A,48,06/11/2010,641,FALSE,2.690.555.556,704.811.368,7.808
1,A,48,07/02/2010,157,FALSE,2.717.222.222,70.507.554,7.787
1,A,48,8/13/2010,187,FALSE,3.055.555.556,7.111.515,7.787
1,A,48,09/03/2010,227,FALSE,2.733.888.889,6.807.717,7.787
1,A,48,10/01/2010,666,FALSE,2.216.111.111,687.640.176,7.838
1,A,48,11/05/2010,861,FALSE,1.485.555.556,710.358.984,7.838
1,A,48,12/03/2010,675,FALSE,9.594.444.444,715.378.255,7.838
1,A,48,01/07/2011,117,FALSE,9.038.888.889,786.176.398,7.742
1,A,49,02/05/2010,11501.46,FALSE,5.727.777.778,679.450.839,8.106
1,A,49,03/05/2010,16445.28,FALSE,8.055.555.556,693.451.964,8.106
1,A,49,04/02/2010,12755.33,FALSE,1.681.666.667,718.284.149,7.808
1,A,49,05/07/2010,14878.8,FALSE,2.252.777.778,748.928.121,7.808
1,A,49,06/04/2010,7291.66,FALSE,27.05,714.585.738,7.808
1,A,49,07/02/2010,11393.34,FALSE,2.717.222.222,70.507.554,7.787
1,A,49,08/06/2010,11454.96,FALSE,3.064.444.444,693.980.309,7.787
1,A,49,09/03/2010,13015.08,FALSE,2.733.888.889,6.807.717,7.787
1,A,49,10/01/2010,8377.12,FALSE,2.216.111.111,687.640.176,7.838
1,A,49,11/05/2010,13601.15,FALSE,1.485.555.556,710.358.984,7.838
1,A,49,12/03/2010,10253.73,FALSE,9.594.444.444,715.378.255,7.838
1,A,49,01/07/2011,12627.13,FALSE,9.038.888.889,786.176.398,7.742
1,A,51,02/05/2010,1.16,FALSE,5.727.777.778,679.450.839,8.106
1,A,51,03/05/2010,27.92,FALSE,8.055.555.556,693.451.964,8.106
1,A,51,04/02/2010,0.75,FALSE,1.681.666.667,718.284.149,7.808
1,A,51,05/07/2010,185.8,FALSE,2.252.777.778,748.928.121,7.808
1,A,51,06/04/2010,40.92,FALSE,27.05,714.585.738,7.808
1,A,51,07/02/2010,50.04,FALSE,2.717.222.222,70.507.554,7.787
1,A,51,08/06/2010,11.12,FALSE,3.064.444.444,693.980.309,7.787
1,A,51,09/03/2010,22.24,FALSE,2.733.888.889,6.807.717,7.787
1,A,51,10/01/2010,11.12,FALSE,2.216.111.111,687.640.176,7.838
1,A,52,02/05/2010,3508.04,FALSE,5.727.777.778,679.450.839,8.106
1,A,52,03/05/2010,3212.82,FALSE,8.055.555.556,693.451.964,8.106
1,A,52,04/02/2010,3168.93,FALSE,1.681.666.667,718.284.149,7.808
1,A,52,05/07/2010,3792.44,FALSE,2.252.777.778,748.928.121,7.808
1,A,52,06/04/2010,2174.68,FALSE,27.05,714.585.738,7.808
1,A,52,07/02/2010,1708.17,FALSE,2.717.222.222,70.507.554,7.787
1,A,52,08/06/2010,2339.98,FALSE,3.064.444.444,693.980.309,7.787
1,A,52,09/03/2010,2750.3,FALSE,2.733.888.889,6.807.717,7.787
1,A,52,10/01/2010,3300.65,FALSE,2.216.111.111,687.640.176,7.838
1,A,52,11/05/2010,2995.15,FALSE,1.485.555.556,710.358.984,7.838
1,A,52,12/03/2010,3781.13,FALSE,9.594.444.444,715.378.255,7.838
1,A,52,01/07/2011,1862.15,FALSE,9.038.888.889,786.176.398,7.742
1,A,54,02/05/2010,439,FALSE,5.727.777.778,679.450.839,8.106
1,A,54,03/05/2010,198.97,FALSE,8.055.555.556,693.451.964,8.106
1,A,54,04/02/2010,220,FALSE,1.681.666.667,718.284.149,7.808
1,A,54,05/07/2010,233,FALSE,2.252.777.778,748.928.121,7.808
1,A,54,06/04/2010,266,FALSE,27.05,714.585.738,7.808
1,A,54,07/02/2010,196,FALSE,2.717.222.222,70.507.554,7.787
1,A,54,08/06/2010,140,FALSE,3.064.444.444,693.980.309,7.787
1,A,54,09/03/2010,46,FALSE,2.733.888.889,6.807.717,7.787
1,A,54,10/01/2010,116,FALSE,2.216.111.111,687.640.176,7.838
1,A,54,11/05/2010,63.84,FALSE,1.485.555.556,710.358.984,7.838
1,A,54,12/03/2010,110.84,FALSE,9.594.444.444,715.378.255,7.838
1,A,54,01/07/2011,51.84,FALSE,9.038.888.889,786.176.398,7.742
1,A,55,02/05/2010,21249.31,FALSE,5.727.777.778,679.450.839,8.106
1,A,55,03/05/2010,16120.04,FALSE,8.055.555.556,693.451.964,8.106
1,A,55,04/02/2010,13435.38,FALSE,1.681.666.667,718.284.149,7.808
1,A,55,05/07/2010,11062.66,FALSE,2.252.777.778,748.928.121,7.808
1,A,55,06/04/2010,12515.03,FALSE,27.05,714.585.738,7.808
1,A,55,07/02/2010,11466.06,FALSE,2.717.222.222,70.507.554,7.787
1,A,55,08/06/2010,11091.06,FALSE,3.064.444.444,693.980.309,7.787
1,A,55,09/03/2010,9059.84,FALSE,2.733.888.889,6.807.717,7.787
1,A,55,10/01/2010,10911.03,FALSE,2.216.111.111,687.640.176,7.838
1,A,55,11/05/2010,12562.6,FALSE,1.485.555.556,710.358.984,7.838
1,A,55,12/03/2010,18661.25,FALSE,9.594.444.444,715.378.255,7.838
1,A,55,01/07/2011,13296.99,FALSE,9.038.888.889,786.176.398,7.742
1,A,56,02/05/2010,2567.36,FALSE,5.727.777.778,679.450.839,8.106
1,A,56,03/05/2010,5298.62,FALSE,8.055.555.556,693.451.964,8.106
1,A,56,04/02/2010,13928.36,FALSE,1.681.666.667,718.284.149,7.808
1,A,56,05/07/2010,11085.84,FALSE,2.252.777.778,748.928.121,7.808
1,A,56,06/04/2010,3672.22,FALSE,27.05,714.585.738,7.808
1,A,56,07/02/2010,2759.98,FALSE,2.717.222.222,70.507.554,7.787
1,A,56,08/06/2010,1942.33,FALSE,3.064.444.444,693.980.309,7.787
1,A,56,09/03/2010,1632.06,FALSE,2.733.888.889,6.807.717,7.787
1,A,56,10/01/2010,2054.05,FALSE,2.216.111.111,687.640.176,7.838
1,A,56,11/05/2010,1089.72,FALSE,1.485.555.556,710.358.984,7.838
1,A,56,12/03/2010,1849.72,FALSE,9.594.444.444,715.378.255,7.838
1,A,56,01/07/2011,946.45,FALSE,9.038.888.889,786.176.398,7.742
1,A,58,02/05/2010,7659.97,FALSE,5.727.777.778,679.450.839,8.106
1,A,58,03/05/2010,5796,FALSE,8.055.555.556,693.451.964,8.106
1,A,58,04/02/2010,4587,FALSE,1.681.666.667,718.284.149,7.808
1,A,58,05/07/2010,4608,FALSE,2.252.777.778,748.928.121,7.808
1,A,58,06/04/2010,4970,FALSE,27.05,714.585.738,7.808
1,A,58,07/02/2010,4539,FALSE,2.717.222.222,70.507.554,7.787
1,A,58,08/06/2010,5329,FALSE,3.064.444.444,693.980.309,7.787
1,A,58,09/03/2010,3090,FALSE,2.733.888.889,6.807.717,7.787
1,A,58,10/01/2010,743,FALSE,2.216.111.111,687.640.176,7.838
1,A,58,11/05/2010,2228,FALSE,1.485.555.556,710.358.984,7.838
1,A,58,12/03/2010,2969,FALSE,9.594.444.444,715.378.255,7.838
1,A,58,01/07/2011,2331,FALSE,9.038.888.889,786.176.398,7.742
1,A,59,02/05/2010,1409.34,FALSE,5.727.777.778,679.450.839,8.106
1,A,59,03/05/2010,1275.29,FALSE,8.055.555.556,693.451.964,8.106
1,A,59,04/02/2010,1320.11,FALSE,1.681.666.667,718.284.149,7.808
1,A,59,05/07/2010,998.14,FALSE,2.252.777.778,748.928.121,7.808
1,A,59,06/04/2010,1067.51,FALSE,27.05,714.585.738,7.808
1,A,59,07/02/2010,968.32,FALSE,2.717.222.222,70.507.554,7.787
1,A,59,08/06/2010,778.33,FALSE,3.064.444.444,693.980.309,7.787
1,A,59,09/03/2010,651.3,FALSE,2.733.888.889,6.807.717,7.787
1,A,59,10/01/2010,574.77,FALSE,2.216.111.111,687.640.176,7.838
1,A,59,11/05/2010,650.35,FALSE,1.485.555.556,710.358.984,7.838
1,A,59,12/03/2010,2457.54,FALSE,9.594.444.444,715.378.255,7.838
1,A,59,01/07/2011,1163.59,FALSE,9.038.888.889,786.176.398,7.742
1,A,60,02/05/2010,1416.8,FALSE,5.727.777.778,679.450.839,8.106
1,A,60,03/05/2010,1371,FALSE,8.055.555.556,693.451.964,8.106
1,A,60,04/02/2010,1179.2,FALSE,1.681.666.667,718.284.149,7.808
1,A,60,05/07/2010,1372.8,FALSE,2.252.777.778,748.928.121,7.808
1,A,60,06/04/2010,1144,FALSE,27.05,714.585.738,7.808
1,A,60,07/02/2010,1293.6,FALSE,2.717.222.222,70.507.554,7.787
1,A,60,08/06/2010,1100,FALSE,3.064.444.444,693.980.309,7.787
1,A,60,09/03/2010,1161.6,FALSE,2.733.888.889,6.807.717,7.787
1,A,60,10/01/2010,1029.6,FALSE,2.216.111.111,687.640.176,7.838
1,A,60,11/05/2010,1284.8,FALSE,1.485.555.556,710.358.984,7.838
1,A,60,12/03/2010,1540,FALSE,9.594.444.444,715.378.255,7.838
1,A,60,01/07/2011,1091.2,FALSE,9.038.888.889,786.176.398,7.742
1,A,67,02/05/2010,8414.14,FALSE,5.727.777.778,679.450.839,8.106
1,A,67,03/05/2010,6519.39,FALSE,8.055.555.556,693.451.964,8.106
1,A,67,04/02/2010,7963.67,FALSE,1.681.666.667,718.284.149,7.808
1,A,67,05/07/2010,17902.17,FALSE,2.252.777.778,748.928.121,7.808
1,A,67,06/04/2010,9802.74,FALSE,27.05,714.585.738,7.808
1,A,67,07/02/2010,5770.92,FALSE,2.717.222.222,70.507.554,7.787
1,A,67,08/06/2010,6045.09,FALSE,3.064.444.444,693.980.309,7.787
1,A,67,09/03/2010,6531.18,FALSE,2.733.888.889,6.807.717,7.787
1,A,67,10/01/2010,5652.94,FALSE,2.216.111.111,687.640.176,7.838
1,A,67,11/05/2010,5919.76,FALSE,1.485.555.556,710.358.984,7.838
1,A,67,12/03/2010,5900.71,FALSE,9.594.444.444,715.378.255,7.838
1,A,67,01/07/2011,4441.06,FALSE,9.038.888.889,786.176.398,7.742
1,A,71,02/05/2010,5421.14,FALSE,5.727.777.778,679.450.839,8.106
1,A,71,03/05/2010,3010,FALSE,8.055.555.556,693.451.964,8.106
1,A,71,04/02/2010,2372,FALSE,1.681.666.667,718.284.149,7.808
1,A,71,05/07/2010,1692.54,FALSE,2.252.777.778,748.928.121,7.808
1,A,71,06/04/2010,2362.54,FALSE,27.05,714.585.738,7.808
1,A,71,07/02/2010,1861,FALSE,2.717.222.222,70.507.554,7.787
1,A,71,08/06/2010,3475,FALSE,3.064.444.444,693.980.309,7.787
1,A,71,09/03/2010,2064.54,FALSE,2.733.888.889,6.807.717,7.787
1,A,71,10/01/2010,2644.46,FALSE,2.216.111.111,687.640.176,7.838
1,A,71,11/05/2010,2527.76,FALSE,1.485.555.556,710.358.984,7.838
1,A,71,12/03/2010,1958,FALSE,9.594.444.444,715.378.255,7.838
1,A,71,01/07/2011,1485.18,FALSE,9.038.888.889,786.176.398,7.742
1,A,72,02/05/2010,98499.12,FALSE,5.727.777.778,679.450.839,8.106
1,A,72,03/05/2010,65525.74,FALSE,8.055.555.556,693.451.964,8.106
1,A,72,04/02/2010,50079.67,FALSE,1.681.666.667,718.284.149,7.808
1,A,72,05/07/2010,39104.1,FALSE,2.252.777.778,748.928.121,7.808
1,A,72,06/04/2010,38638.6,FALSE,27.05,714.585.738,7.808
1,A,72,07/02/2010,36242.12,FALSE,2.717.222.222,70.507.554,7.787
1,A,72,08/06/2010,39070.7,FALSE,3.064.444.444,693.980.309,7.787
1,A,72,09/03/2010,43630.1,FALSE,2.733.888.889,6.807.717,7.787
1,A,72,10/01/2010,39017.88,FALSE,2.216.111.111,687.640.176,7.838
1,A,72,11/05/2010,38960.78,FALSE,1.485.555.556,710.358.984,7.838
1,A,72,12/03/2010,54268.03,FALSE,9.594.444.444,715.378.255,7.838
1,A,72,01/07/2011,42581.15,FALSE,9.038.888.889,786.176.398,7.742
1,A,74,02/05/2010,12251.94,FALSE,5.727.777.778,679.450.839,8.106
1,A,74,03/05/2010,13824.33,FALSE,8.055.555.556,693.451.964,8.106
1,A,74,04/02/2010,10625.15,FALSE,1.681.666.667,718.284.149,7.808
1,A,74,05/07/2010,11805.33,FALSE,2.252.777.778,748.928.121,7.808
1,A,74,06/04/2010,12881.32,FALSE,27.05,714.585.738,7.808
1,A,74,07/02/2010,14864.7,FALSE,2.717.222.222,70.507.554,7.787
1,A,74,08/06/2010,14102.24,FALSE,3.064.444.444,693.980.309,7.787
1,A,74,09/03/2010,11691.33,FALSE,2.733.888.889,6.807.717,7.787
1,A,74,10/01/2010,10672.47,FALSE,2.216.111.111,687.640.176,7.838
1,A,74,11/05/2010,10107,FALSE,1.485.555.556,710.358.984,7.838
1,A,74,12/03/2010,9942.74,FALSE,9.594.444.444,715.378.255,7.838
1,A,74,01/07/2011,14345.74,FALSE,9.038.888.889,786.176.398,7.742
1,A,77,11/25/2011,1431,TRUE,1.563.333.333,854.861.164,7.866
